0.0389 -0.0056 -0.0056 -0.0389 2.9915 -0.4274 -0.4274 -2.9915
0.0389 0.0056 0.0056 -0.0389 2.9915 0.4274 0.4274 -2.9915
0.0389 0.0167 0.0167 -0.0389 2.9915 1.2821 1.2821 -2.9915
0.0389 0.0278 0.0278 -0.0389 2.9915 2.1368 2.1368 -2.9915
0.0389 0.0389 0.0389 -0.0389 2.9915 2.9915 2.9915 -2.9915
0.0389 0.0500 0.0500 -0.0389 2.9915 3.8462 3.8462 -2.9915
0.0500 -0.0500 -0.0500 -0.0389 4.4872 -3.8462 -3.8462 -2.3504
0.0500 -0.0389 -0.0389 -0.0389 4.4872 -2.9915 -2.9915 -2.3504
0.0500 -0.0278 -0.0278 -0.0389 4.4872 -2.1368 -2.1368 -2.3504
0.0500 -0.0167 -0.0167 -0.0389 4.4872 -1.2821 -1.2821 -2.3504
0.0500 -0.0056 -0.0056 -0.0389 4.4872 -0.4274 -0.4274 -2.3504
0.0500 0.0056 0.0056 -0.0389 4.4872 0.4274 0.4274 -2.3504
0.0500 0.0167 0.0167 -0.0389 4.4872 1.2821 1.2821 -2.3504
0.0500 0.0278 0.0278 -0.0389 4.4872 2.1368 2.1368 -2.3504
0.0500 0.0389 0.0389 -0.0389 4.4872 2.9915 2.9915 -2.3504
0.0500 0.0500 0.0500 -0.0389 4.4872 3.8462 3.8462 -2.3504
-0.0500 -0.0500 -0.0500 -0.0278 -8.3333 -3.8462 -3.8462 -6.6239
-0.0500 -0.0389 -0.0389 -0.0278 -8.3333 -2.9915 -2.9915 -6.6239
-0.0500 -0.0278 -0.0278 -0.0278 -8.3333 -2.1368 -2.1368 -6.6239
-0.0500 -0.0167 -0.0167 -0.0278 -8.3333 -1.2821 -1.2821 -6.6239
-0.0500 -0.0056 -0.0056 -0.0278 -8.3333 -0.4274 -0.4274 -6.6239
-0.0500 0.0056 0.0056 -0.0278 -8.3333 0.4274 0.4274 -6.6239
-0.0500 0.0167 0.0167 -0.0278 -8.3333 1.2821 1.2821 -6.6239
-0.0500 0.0278 0.0278 -0.0278 -8.3333 2.1368 2.1368 -6.6239
-0.0500 0.0389 0.0389 -0.0278 -8.3333 2.9915 2.9915 -6.6239
-0.0500 0.0500 0.0500 -0.0278 -8.3333 3.8462 3.8462 -6.6239
-0.0389 -0.0500 -0.0500 -0.0278 -6.8376 -3.8462 -3.8462 -5.9829
-0.0389 -0.0389 -0.0389 -0.0278 -6.8376 -2.9915 -2.9915 -5.9829
-0.0389 -0.0278 -0.0278 -0.0278 -6.8376 -2.1368 -2.1368 -5.9829
-0.0389 -0.0167 -0.0167 -0.0278 -6.8376 -1.2821 -1.2821 -5.9829
